Time,Category,Average Score
2025-06-20 14:19:01,browOuterUpLeft,0.06
2025-06-20 14:19:01,browOuterUpRight,0.04
2025-06-20 14:19:01,cheekPuff,0.0
2025-06-20 14:19:01,cheekSquintLeft,0.0
2025-06-20 14:19:01,cheekSquintRight,0.0
2025-06-20 14:19:01,eyeBlinkLeft,0.26
2025-06-20 14:19:01,eyeBlinkRight,0.17
2025-06-20 14:19:01,eyeLookDownLeft,0.37
2025-06-20 14:19:01,eyeLookDownRight,0.37
2025-06-20 14:19:01,eyeLookInLeft,0.1
2025-06-20 14:19:01,eyeLookInRight,0.08
2025-06-20 14:19:01,eyeLookOutLeft,0.06
2025-06-20 14:19:01,eyeLookOutRight,0.05
2025-06-20 14:19:01,eyeLookUpLeft,0.03
2025-06-20 14:19:01,eyeLookUpRight,0.03
2025-06-20 14:19:01,eyeSquintLeft,0.38
2025-06-20 14:19:01,eyeSquintRight,0.48
2025-06-20 14:19:01,eyeWideLeft,0.0
2025-06-20 14:19:01,eyeWideRight,0.0
2025-06-20 14:19:01,jawForward,0.0
2025-06-20 14:19:01,jawLeft,0.0
2025-06-20 14:19:01,jawOpen,0.02
2025-06-20 14:19:01,jawRight,0.0
2025-06-20 14:19:01,mouthClose,0.0
2025-06-20 14:19:01,mouthDimpleLeft,0.01
2025-06-20 14:19:01,mouthDimpleRight,0.0
2025-06-20 14:19:01,mouthFrownLeft,0.0
2025-06-20 14:19:01,mouthFrownRight,0.0
2025-06-20 14:19:01,mouthFunnel,0.04
2025-06-20 14:19:01,mouthLeft,0.0
2025-06-20 14:19:01,mouthLowerDownLeft,0.03
2025-06-20 14:19:01,mouthLowerDownRight,0.05
2025-06-20 14:19:01,mouthPressLeft,0.01
2025-06-20 14:19:01,mouthPressRight,0.01
2025-06-20 14:19:01,mouthPucker,0.08
2025-06-20 14:19:01,mouthRight,0.0
2025-06-20 14:19:01,mouthRollLower,0.0
2025-06-20 14:19:01,mouthRollUpper,0.0
2025-06-20 14:19:01,mouthShrugLower,0.0
2025-06-20 14:19:01,mouthShrugUpper,0.06
2025-06-20 14:19:01,mouthSmileLeft,0.01
2025-06-20 14:19:01,mouthSmileRight,0.0
2025-06-20 14:19:01,mouthStretchLeft,0.0
2025-06-20 14:19:01,mouthStretchRight,0.01
2025-06-20 14:19:01,mouthUpperUpLeft,0.16
2025-06-20 14:19:01,mouthUpperUpRight,0.12
2025-06-20 14:19:01,noseSneerLeft,0.0
2025-06-20 14:19:01,noseSneerRight,0.0
2025-06-20 14:19:02,_neutral,0.0
2025-06-20 14:19:02,browDownLeft,0.04
2025-06-20 14:19:02,browDownRight,0.02
2025-06-20 14:19:02,browInnerUp,0.07
2025-06-20 14:19:02,browOuterUpLeft,0.08
2025-06-20 14:19:02,browOuterUpRight,0.05
2025-06-20 14:19:02,cheekPuff,0.0
2025-06-20 14:19:02,cheekSquintLeft,0.0
2025-06-20 14:19:02,cheekSquintRight,0.0
2025-06-20 14:19:02,eyeBlinkLeft,0.48
2025-06-20 14:19:02,eyeBlinkRight,0.28
2025-06-20 14:19:02,eyeLookDownLeft,0.47
2025-06-20 14:19:02,eyeLookDownRight,0.43
2025-06-20 14:19:02,eyeLookInLeft,0.11
2025-06-20 14:19:02,eyeLookInRight,0.12
2025-06-20 14:19:02,eyeLookOutLeft,0.1
2025-06-20 14:19:02,eyeLookOutRight,0.08
2025-06-20 14:19:02,eyeLookUpLeft,0.02
2025-06-20 14:19:02,eyeLookUpRight,0.03
2025-06-20 14:19:02,eyeSquintLeft,0.4
2025-06-20 14:19:02,eyeSquintRight,0.53
2025-06-20 14:19:02,eyeWideLeft,0.0
2025-06-20 14:19:02,eyeWideRight,0.0
2025-06-20 14:19:02,jawForward,0.0
2025-06-20 14:19:02,jawLeft,0.0
2025-06-20 14:19:02,jawOpen,0.02
2025-06-20 14:19:02,jawRight,0.0
2025-06-20 14:19:02,mouthClose,0.0
2025-06-20 14:19:02,mouthDimpleLeft,0.01
2025-06-20 14:19:02,mouthDimpleRight,0.01
2025-06-20 14:19:02,mouthFrownLeft,0.01
2025-06-20 14:19:02,mouthFrownRight,0.02
2025-06-20 14:19:02,mouthFunnel,0.02
2025-06-20 14:19:02,mouthLeft,0.0
2025-06-20 14:19:02,mouthLowerDownLeft,0.01
2025-06-20 14:19:02,mouthLowerDownRight,0.01
2025-06-20 14:19:02,mouthPressLeft,0.04
2025-06-20 14:19:02,mouthPressRight,0.04
2025-06-20 14:19:02,mouthPucker,0.04
2025-06-20 14:19:02,mouthRight,0.01
2025-06-20 14:19:02,mouthRollLower,0.01
2025-06-20 14:19:02,mouthRollUpper,0.0
2025-06-20 14:19:02,mouthShrugLower,0.03
2025-06-20 14:19:02,mouthShrugUpper,0.04
2025-06-20 14:19:02,mouthSmileLeft,0.0
2025-06-20 14:19:02,mouthSmileRight,0.0
2025-06-20 14:19:02,mouthStretchLeft,0.0
2025-06-20 14:19:02,mouthStretchRight,0.01
2025-06-20 14:19:02,mouthUpperUpLeft,0.02
2025-06-20 14:19:02,mouthUpperUpRight,0.02
2025-06-20 14:19:02,noseSneerLeft,0.0
2025-06-20 14:19:02,noseSneerRight,0.0
2025-06-20 14:19:03,_neutral,0.0
2025-06-20 14:19:03,browDownLeft,0.03
2025-06-20 14:19:03,browDownRight,0.01
2025-06-20 14:19:03,browInnerUp,0.02
2025-06-20 14:19:03,browOuterUpLeft,0.12
2025-06-20 14:19:03,browOuterUpRight,0.07
2025-06-20 14:19:03,cheekPuff,0.0
2025-06-20 14:19:03,cheekSquintLeft,0.0
2025-06-20 14:19:03,cheekSquintRight,0.0
2025-06-20 14:19:03,eyeBlinkLeft,0.35
2025-06-20 14:19:03,eyeBlinkRight,0.2
2025-06-20 14:19:03,eyeLookDownLeft,0.48
2025-06-20 14:19:03,eyeLookDownRight,0.49
2025-06-20 14:19:03,eyeLookInLeft,0.12
2025-06-20 14:19:03,eyeLookInRight,0.06
2025-06-20 14:19:03,eyeLookOutLeft,0.05
2025-06-20 14:19:03,eyeLookOutRight,0.11
2025-06-20 14:19:03,eyeLookUpLeft,0.02
2025-06-20 14:19:03,eyeLookUpRight,0.02
2025-06-20 14:19:03,eyeSquintLeft,0.32
2025-06-20 14:19:03,eyeSquintRight,0.39
2025-06-20 14:19:03,eyeWideLeft,0.0
2025-06-20 14:19:03,eyeWideRight,0.0
2025-06-20 14:19:03,jawForward,0.0
2025-06-20 14:19:03,jawLeft,0.0
2025-06-20 14:19:03,jawOpen,0.03
2025-06-20 14:19:03,jawRight,0.0
2025-06-20 14:19:03,mouthClose,0.0
2025-06-20 14:19:03,mouthDimpleLeft,0.0
2025-06-20 14:19:03,mouthDimpleRight,0.0
2025-06-20 14:19:03,mouthFrownLeft,0.0
2025-06-20 14:19:03,mouthFrownRight,0.0
2025-06-20 14:19:03,mouthFunnel,0.08
2025-06-20 14:19:03,mouthLeft,0.0
2025-06-20 14:19:03,mouthLowerDownLeft,0.02
2025-06-20 14:19:03,mouthLowerDownRight,0.01
2025-06-20 14:19:03,mouthPressLeft,0.0
2025-06-20 14:19:03,mouthPressRight,0.0
2025-06-20 14:19:03,mouthPucker,0.14
2025-06-20 14:19:03,mouthRight,0.0
2025-06-20 14:19:03,mouthRollLower,0.0
2025-06-20 14:19:03,mouthRollUpper,0.0
2025-06-20 14:19:03,mouthShrugLower,0.0
2025-06-20 14:19:03,mouthShrugUpper,0.04
2025-06-20 14:19:03,mouthSmileLeft,0.0
2025-06-20 14:19:03,mouthSmileRight,0.0
2025-06-20 14:19:03,mouthStretchLeft,0.0
2025-06-20 14:19:03,mouthStretchRight,0.0
2025-06-20 14:19:03,mouthUpperUpLeft,0.05
2025-06-20 14:19:03,mouthUpperUpRight,0.04
2025-06-20 14:19:03,noseSneerLeft,0.0
2025-06-20 14:19:03,noseSneerRight,0.0
2025-06-20 14:19:04,_neutral,0.0
2025-06-20 14:19:04,browDownLeft,0.03
2025-06-20 14:19:04,browDownRight,0.01
2025-06-20 14:19:04,browInnerUp,0.02
2025-06-20 14:19:04,browOuterUpLeft,0.14
2025-06-20 14:19:04,browOuterUpRight,0.06
2025-06-20 14:19:04,cheekPuff,0.0
2025-06-20 14:19:04,cheekSquintLeft,0.0
2025-06-20 14:19:04,cheekSquintRight,0.0
2025-06-20 14:19:04,eyeBlinkLeft,0.35
2025-06-20 14:19:04,eyeBlinkRight,0.15
2025-06-20 14:19:04,eyeLookDownLeft,0.38
2025-06-20 14:19:04,eyeLookDownRight,0.37
2025-06-20 14:19:04,eyeLookInLeft,0.03
2025-06-20 14:19:04,eyeLookInRight,0.37
2025-06-20 14:19:04,eyeLookOutLeft,0.35
2025-06-20 14:19:04,eyeLookOutRight,0.01
2025-06-20 14:19:04,eyeLookUpLeft,0.02
2025-06-20 14:19:04,eyeLookUpRight,0.03
2025-06-20 14:19:04,eyeSquintLeft,0.33
2025-06-20 14:19:04,eyeSquintRight,0.4
2025-06-20 14:19:04,eyeWideLeft,0.0
2025-06-20 14:19:04,eyeWideRight,0.0
2025-06-20 14:19:04,jawForward,0.0
2025-06-20 14:19:04,jawLeft,0.01
2025-06-20 14:19:04,jawOpen,0.02
2025-06-20 14:19:04,jawRight,0.0
2025-06-20 14:19:04,mouthClose,0.0
2025-06-20 14:19:04,mouthDimpleLeft,0.01
2025-06-20 14:19:04,mouthDimpleRight,0.0
2025-06-20 14:19:04,mouthFrownLeft,0.0
2025-06-20 14:19:04,mouthFrownRight,0.0
2025-06-20 14:19:04,mouthFunnel,0.03
2025-06-20 14:19:04,mouthLeft,0.0
2025-06-20 14:19:04,mouthLowerDownLeft,0.08
2025-06-20 14:19:04,mouthLowerDownRight,0.09
2025-06-20 14:19:04,mouthPressLeft,0.01
2025-06-20 14:19:04,mouthPressRight,0.01
2025-06-20 14:19:04,mouthPucker,0.02
2025-06-20 14:19:04,mouthRight,0.0
2025-06-20 14:19:04,mouthRollLower,0.0
2025-06-20 14:19:04,mouthRollUpper,0.0
2025-06-20 14:19:04,mouthShrugLower,0.0
2025-06-20 14:19:04,mouthShrugUpper,0.03
2025-06-20 14:19:04,mouthSmileLeft,0.01
2025-06-20 14:19:04,mouthSmileRight,0.0
2025-06-20 14:19:04,mouthStretchLeft,0.0
2025-06-20 14:19:04,mouthStretchRight,0.02
2025-06-20 14:19:04,mouthUpperUpLeft,0.16
2025-06-20 14:19:04,mouthUpperUpRight,0.12
2025-06-20 14:19:04,noseSneerLeft,0.0
2025-06-20 14:19:04,noseSneerRight,0.0
2025-06-20 14:19:05,_neutral,0.0
2025-06-20 14:19:05,browDownLeft,0.02
2025-06-20 14:19:05,browDownRight,0.01
2025-06-20 14:19:05,browInnerUp,0.01
2025-06-20 14:19:05,browOuterUpLeft,0.18
2025-06-20 14:19:05,browOuterUpRight,0.07
2025-06-20 14:19:05,cheekPuff,0.0
2025-06-20 14:19:05,cheekSquintLeft,0.0
2025-06-20 14:19:05,cheekSquintRight,0.0
2025-06-20 14:19:05,eyeBlinkLeft,0.29
2025-06-20 14:19:05,eyeBlinkRight,0.2
2025-06-20 14:19:05,eyeLookDownLeft,0.26
2025-06-20 14:19:05,eyeLookDownRight,0.27
2025-06-20 14:19:05,eyeLookInLeft,0.02
2025-06-20 14:19:05,eyeLookInRight,0.43
2025-06-20 14:19:05,eyeLookOutLeft,0.44
2025-06-20 14:19:05,eyeLookOutRight,0.01
2025-06-20 14:19:05,eyeLookUpLeft,0.05
2025-06-20 14:19:05,eyeLookUpRight,0.04
2025-06-20 14:19:05,eyeSquintLeft,0.46
2025-06-20 14:19:05,eyeSquintRight,0.38
2025-06-20 14:19:05,eyeWideLeft,0.01
2025-06-20 14:19:05,eyeWideRight,0.0
2025-06-20 14:19:05,jawForward,0.0
2025-06-20 14:19:05,jawLeft,0.0
2025-06-20 14:19:05,jawOpen,0.01
2025-06-20 14:19:05,jawRight,0.0
2025-06-20 14:19:05,mouthClose,0.0
2025-06-20 14:19:05,mouthDimpleLeft,0.01
2025-06-20 14:19:05,mouthDimpleRight,0.0
2025-06-20 14:19:05,mouthFrownLeft,0.0
2025-06-20 14:19:05,mouthFrownRight,0.01
2025-06-20 14:19:05,mouthFunnel,0.02
2025-06-20 14:19:05,mouthLeft,0.0
2025-06-20 14:19:05,mouthLowerDownLeft,0.06
2025-06-20 14:19:05,mouthLowerDownRight,0.07
2025-06-20 14:19:05,mouthPressLeft,0.01
2025-06-20 14:19:05,mouthPressRight,0.01
2025-06-20 14:19:05,mouthPucker,0.01
2025-06-20 14:19:05,mouthRight,0.0
2025-06-20 14:19:05,mouthRollLower,0.0
2025-06-20 14:19:05,mouthRollUpper,0.0
2025-06-20 14:19:05,mouthShrugLower,0.0
2025-06-20 14:19:05,mouthShrugUpper,0.02
2025-06-20 14:19:05,mouthSmileLeft,0.01
2025-06-20 14:19:05,mouthSmileRight,0.01
2025-06-20 14:19:05,mouthStretchLeft,0.01
2025-06-20 14:19:05,mouthStretchRight,0.04
2025-06-20 14:19:05,mouthUpperUpLeft,0.12
2025-06-20 14:19:05,mouthUpperUpRight,0.08
2025-06-20 14:19:05,noseSneerLeft,0.0
2025-06-20 14:19:05,noseSneerRight,0.0
2025-06-20 14:19:06,_neutral,0.0
2025-06-20 14:19:06,browDownLeft,0.03
2025-06-20 14:19:06,browDownRight,0.01
2025-06-20 14:19:06,browInnerUp,0.01
2025-06-20 14:19:06,browOuterUpLeft,0.13
2025-06-20 14:19:06,browOuterUpRight,0.06
2025-06-20 14:19:06,cheekPuff,0.0
2025-06-20 14:19:06,cheekSquintLeft,0.0
2025-06-20 14:19:06,cheekSquintRight,0.0
2025-06-20 14:19:06,eyeBlinkLeft,0.23
2025-06-20 14:19:06,eyeBlinkRight,0.12
2025-06-20 14:19:06,eyeLookDownLeft,0.23
2025-06-20 14:19:06,eyeLookDownRight,0.24
2025-06-20 14:19:06,eyeLookInLeft,0.03
2025-06-20 14:19:06,eyeLookInRight,0.35
2025-06-20 14:19:06,eyeLookOutLeft,0.35
2025-06-20 14:19:06,eyeLookOutRight,0.01
2025-06-20 14:19:06,eyeLookUpLeft,0.05
2025-06-20 14:19:06,eyeLookUpRight,0.05
2025-06-20 14:19:06,eyeSquintLeft,0.4
2025-06-20 14:19:06,eyeSquintRight,0.33
2025-06-20 14:19:06,eyeWideLeft,0.01
2025-06-20 14:19:06,eyeWideRight,0.0
2025-06-20 14:19:06,jawForward,0.0
2025-06-20 14:19:06,jawLeft,0.0
2025-06-20 14:19:06,jawOpen,0.03
2025-06-20 14:19:06,jawRight,0.0
2025-06-20 14:19:06,mouthClose,0.0
2025-06-20 14:19:06,mouthDimpleLeft,0.01
2025-06-20 14:19:06,mouthDimpleRight,0.0
2025-06-20 14:19:06,mouthFrownLeft,0.0
2025-06-20 14:19:06,mouthFrownRight,0.0
2025-06-20 14:19:06,mouthFunnel,0.03
2025-06-20 14:19:06,mouthLeft,0.0
2025-06-20 14:19:06,mouthLowerDownLeft,0.03
2025-06-20 14:19:06,mouthLowerDownRight,0.03
2025-06-20 14:19:06,mouthPressLeft,0.01
2025-06-20 14:19:06,mouthPressRight,0.01
2025-06-20 14:19:06,mouthPucker,0.02
2025-06-20 14:19:06,mouthRight,0.0
2025-06-20 14:19:06,mouthRollLower,0.0
2025-06-20 14:19:06,mouthRollUpper,0.0
2025-06-20 14:19:06,mouthShrugLower,0.0
2025-06-20 14:19:06,mouthShrugUpper,0.03
2025-06-20 14:19:06,mouthSmileLeft,0.0
2025-06-20 14:19:06,mouthSmileRight,0.0
2025-06-20 14:19:06,mouthStretchLeft,0.01
2025-06-20 14:19:06,mouthStretchRight,0.01
2025-06-20 14:19:06,mouthUpperUpLeft,0.06
2025-06-20 14:19:06,mouthUpperUpRight,0.05
2025-06-20 14:19:06,noseSneerLeft,0.0
2025-06-20 14:19:06,noseSneerRight,0.0
2025-06-20 14:19:07,_neutral,0.0
2025-06-20 14:19:07,browDownLeft,0.05
2025-06-20 14:19:07,browDownRight,0.01
2025-06-20 14:19:07,browInnerUp,0.01
2025-06-20 14:19:07,browOuterUpLeft,0.07
2025-06-20 14:19:07,browOuterUpRight,0.04
2025-06-20 14:19:07,cheekPuff,0.0
2025-06-20 14:19:07,cheekSquintLeft,0.0
2025-06-20 14:19:07,cheekSquintRight,0.0
2025-06-20 14:19:07,eyeBlinkLeft,0.26
2025-06-20 14:19:07,eyeBlinkRight,0.15
2025-06-20 14:19:07,eyeLookDownLeft,0.24
2025-06-20 14:19:07,eyeLookDownRight,0.25
2025-06-20 14:19:07,eyeLookInLeft,0.06
2025-06-20 14:19:07,eyeLookInRight,0.28
2025-06-20 14:19:07,eyeLookOutLeft,0.26
2025-06-20 14:19:07,eyeLookOutRight,0.05
2025-06-20 14:19:07,eyeLookUpLeft,0.05
2025-06-20 14:19:07,eyeLookUpRight,0.05
2025-06-20 14:19:07,eyeSquintLeft,0.32
2025-06-20 14:19:07,eyeSquintRight,0.36
2025-06-20 14:19:07,eyeWideLeft,0.01
2025-06-20 14:19:07,eyeWideRight,0.0
2025-06-20 14:19:07,jawForward,0.0
2025-06-20 14:19:07,jawLeft,0.0
2025-06-20 14:19:07,jawOpen,0.02
2025-06-20 14:19:07,jawRight,0.0
2025-06-20 14:19:07,mouthClose,0.0
2025-06-20 14:19:07,mouthDimpleLeft,0.01
2025-06-20 14:19:07,mouthDimpleRight,0.0
2025-06-20 14:19:07,mouthFrownLeft,0.0
2025-06-20 14:19:07,mouthFrownRight,0.0
2025-06-20 14:19:07,mouthFunnel,0.04
2025-06-20 14:19:07,mouthLeft,0.0
2025-06-20 14:19:07,mouthLowerDownLeft,0.03
2025-06-20 14:19:07,mouthLowerDownRight,0.05
2025-06-20 14:19:07,mouthPressLeft,0.02
2025-06-20 14:19:07,mouthPressRight,0.01
2025-06-20 14:19:07,mouthPucker,0.02
2025-06-20 14:19:07,mouthRight,0.0
2025-06-20 14:19:07,mouthRollLower,0.0
2025-06-20 14:19:07,mouthRollUpper,0.0
2025-06-20 14:19:07,mouthShrugLower,0.0
2025-06-20 14:19:07,mouthShrugUpper,0.02
2025-06-20 14:19:07,mouthSmileLeft,0.18
2025-06-20 14:19:07,mouthSmileRight,0.14
2025-06-20 14:19:07,mouthStretchLeft,0.01
2025-06-20 14:19:07,mouthStretchRight,0.12
2025-06-20 14:19:07,mouthUpperUpLeft,0.27
2025-06-20 14:19:07,mouthUpperUpRight,0.18
2025-06-20 14:19:07,noseSneerLeft,0.0
2025-06-20 14:19:07,noseSneerRight,0.0
2025-06-20 14:19:08,_neutral,0.0
2025-06-20 14:19:08,browDownLeft,0.12
2025-06-20 14:19:08,browDownRight,0.05
2025-06-20 14:19:08,browInnerUp,0.01
2025-06-20 14:19:08,browOuterUpLeft,0.03
2025-06-20 14:19:08,browOuterUpRight,0.02
2025-06-20 14:19:08,cheekPuff,0.0
2025-06-20 14:19:08,cheekSquintLeft,0.0
2025-06-20 14:19:08,cheekSquintRight,0.0
2025-06-20 14:19:08,eyeBlinkLeft,0.32
2025-06-20 14:19:08,eyeBlinkRight,0.19
2025-06-20 14:19:08,eyeLookDownLeft,0.27
2025-06-20 14:19:08,eyeLookDownRight,0.26
2025-06-20 14:19:08,eyeLookInLeft,0.22
2025-06-20 14:19:08,eyeLookInRight,0.04
2025-06-20 14:19:08,eyeLookOutLeft,0.02
2025-06-20 14:19:08,eyeLookOutRight,0.22
2025-06-20 14:19:08,eyeLookUpLeft,0.06
2025-06-20 14:19:08,eyeLookUpRight,0.06
2025-06-20 14:19:08,eyeSquintLeft,0.54
2025-06-20 14:19:08,eyeSquintRight,0.48
2025-06-20 14:19:08,eyeWideLeft,0.0
2025-06-20 14:19:08,eyeWideRight,0.0
2025-06-20 14:19:08,jawForward,0.01
2025-06-20 14:19:08,jawLeft,0.0
2025-06-20 14:19:08,jawOpen,0.02
2025-06-20 14:19:08,jawRight,0.0
2025-06-20 14:19:08,mouthClose,0.0
2025-06-20 14:19:08,mouthDimpleLeft,0.01
2025-06-20 14:19:08,mouthDimpleRight,0.0
2025-06-20 14:19:08,mouthFrownLeft,0.0
2025-06-20 14:19:08,mouthFrownRight,0.0
2025-06-20 14:19:08,mouthFunnel,0.02
2025-06-20 14:19:08,mouthLeft,0.0
2025-06-20 14:19:08,mouthLowerDownLeft,0.21
2025-06-20 14:19:08,mouthLowerDownRight,0.32
2025-06-20 14:19:08,mouthPressLeft,0.02
2025-06-20 14:19:08,mouthPressRight,0.01
2025-06-20 14:19:08,mouthPucker,0.01
2025-06-20 14:19:08,mouthRight,0.0
2025-06-20 14:19:08,mouthRollLower,0.0
2025-06-20 14:19:08,mouthRollUpper,0.01
2025-06-20 14:19:08,mouthShrugLower,0.0
2025-06-20 14:19:08,mouthShrugUpper,0.01
2025-06-20 14:19:08,mouthSmileLeft,0.73
2025-06-20 14:19:08,mouthSmileRight,0.64
2025-06-20 14:19:08,mouthStretchLeft,0.03
2025-06-20 14:19:08,mouthStretchRight,0.19
2025-06-20 14:19:08,mouthUpperUpLeft,0.79
2025-06-20 14:19:08,mouthUpperUpRight,0.68
2025-06-20 14:19:08,noseSneerLeft,0.0
2025-06-20 14:19:08,noseSneerRight,0.0
2025-06-20 14:19:09,_neutral,0.0
2025-06-20 14:19:09,browDownLeft,0.07
2025-06-20 14:19:09,browDownRight,0.02
2025-06-20 14:19:09,browInnerUp,0.01
2025-06-20 14:19:09,browOuterUpLeft,0.06
2025-06-20 14:19:09,browOuterUpRight,0.03
2025-06-20 14:19:09,cheekPuff,0.0
2025-06-20 14:19:09,cheekSquintLeft,0.0
2025-06-20 14:19:09,cheekSquintRight,0.0
2025-06-20 14:19:09,eyeBlinkLeft,0.27
2025-06-20 14:19:09,eyeBlinkRight,0.12
2025-06-20 14:19:09,eyeLookDownLeft,0.26
2025-06-20 14:19:09,eyeLookDownRight,0.24
2025-06-20 14:19:09,eyeLookInLeft,0.11
2025-06-20 14:19:09,eyeLookInRight,0.07
2025-06-20 14:19:09,eyeLookOutLeft,0.04
2025-06-20 14:19:09,eyeLookOutRight,0.1
2025-06-20 14:19:09,eyeLookUpLeft,0.05
2025-06-20 14:19:09,eyeLookUpRight,0.06
2025-06-20 14:19:09,eyeSquintLeft,0.42
2025-06-20 14:19:09,eyeSquintRight,0.47
2025-06-20 14:19:09,eyeWideLeft,0.0
2025-06-20 14:19:09,eyeWideRight,0.0
2025-06-20 14:19:09,jawForward,0.0
2025-06-20 14:19:09,jawLeft,0.0
2025-06-20 14:19:09,jawOpen,0.01
2025-06-20 14:19:09,jawRight,0.0
2025-06-20 14:19:09,mouthClose,0.0
2025-06-20 14:19:09,mouthDimpleLeft,0.01
2025-06-20 14:19:09,mouthDimpleRight,0.0
2025-06-20 14:19:09,mouthFrownLeft,0.0
2025-06-20 14:19:09,mouthFrownRight,0.0
2025-06-20 14:19:09,mouthFunnel,0.04
2025-06-20 14:19:09,mouthLeft,0.0
2025-06-20 14:19:09,mouthLowerDownLeft,0.09
2025-06-20 14:19:09,mouthLowerDownRight,0.17
2025-06-20 14:19:09,mouthPressLeft,0.01
2025-06-20 14:19:09,mouthPressRight,0.01
2025-06-20 14:19:09,mouthPucker,0.02
2025-06-20 14:19:09,mouthRight,0.0
2025-06-20 14:19:09,mouthRollLower,0.0
2025-06-20 14:19:09,mouthRollUpper,0.0
2025-06-20 14:19:09,mouthShrugLower,0.0
2025-06-20 14:19:09,mouthShrugUpper,0.02
2025-06-20 14:19:09,mouthSmileLeft,0.17
2025-06-20 14:19:09,mouthSmileRight,0.12
2025-06-20 14:19:09,mouthStretchLeft,0.02
2025-06-20 14:19:09,mouthStretchRight,0.1
2025-06-20 14:19:09,mouthUpperUpLeft,0.32
2025-06-20 14:19:09,mouthUpperUpRight,0.22
2025-06-20 14:19:09,noseSneerLeft,0.0
2025-06-20 14:19:09,noseSneerRight,0.0
2025-06-20 14:19:10,_neutral,0.0
2025-06-20 14:19:10,browDownLeft,0.09
2025-06-20 14:19:10,browDownRight,0.03
2025-06-20 14:19:10,browInnerUp,0.01
2025-06-20 14:19:10,browOuterUpLeft,0.05
2025-06-20 14:19:10,browOuterUpRight,0.03
2025-06-20 14:19:10,cheekPuff,0.0
2025-06-20 14:19:10,cheekSquintLeft,0.0
2025-06-20 14:19:10,cheekSquintRight,0.0
2025-06-20 14:19:10,eyeBlinkLeft,0.48
2025-06-20 14:19:10,eyeBlinkRight,0.3
2025-06-20 14:19:10,eyeLookDownLeft,0.45
2025-06-20 14:19:10,eyeLookDownRight,0.44
2025-06-20 14:19:10,eyeLookInLeft,0.07
2025-06-20 14:19:10,eyeLookInRight,0.11
2025-06-20 14:19:10,eyeLookOutLeft,0.09
2025-06-20 14:19:10,eyeLookOutRight,0.07
2025-06-20 14:19:10,eyeLookUpLeft,0.02
2025-06-20 14:19:10,eyeLookUpRight,0.02
2025-06-20 14:19:10,eyeSquintLeft,0.54
2025-06-20 14:19:10,eyeSquintRight,0.46
2025-06-20 14:19:10,eyeWideLeft,0.0
2025-06-20 14:19:10,eyeWideRight,0.0
2025-06-20 14:19:10,jawForward,0.0
2025-06-20 14:19:10,jawLeft,0.0
2025-06-20 14:19:10,jawOpen,0.01
2025-06-20 14:19:10,jawRight,0.0
2025-06-20 14:19:10,mouthClose,0.0
2025-06-20 14:19:10,mouthDimpleLeft,0.02
2025-06-20 14:19:10,mouthDimpleRight,0.0
2025-06-20 14:19:10,mouthFrownLeft,0.0
2025-06-20 14:19:10,mouthFrownRight,0.0
2025-06-20 14:19:10,mouthFunnel,0.03
2025-06-20 14:19:10,mouthLeft,0.0
2025-06-20 14:19:10,mouthLowerDownLeft,0.06
2025-06-20 14:19:10,mouthLowerDownRight,0.12
2025-06-20 14:19:10,mouthPressLeft,0.02
2025-06-20 14:19:10,mouthPressRight,0.01
2025-06-20 14:19:10,mouthPucker,0.02
2025-06-20 14:19:10,mouthRight,0.0
2025-06-20 14:19:10,mouthRollLower,0.0
2025-06-20 14:19:10,mouthRollUpper,0.0
2025-06-20 14:19:10,mouthShrugLower,0.0
2025-06-20 14:19:10,mouthShrugUpper,0.03
2025-06-20 14:19:10,mouthSmileLeft,0.1
2025-06-20 14:19:10,mouthSmileRight,0.07
2025-06-20 14:19:10,mouthStretchLeft,0.02
2025-06-20 14:19:10,mouthStretchRight,0.17
2025-06-20 14:19:10,mouthUpperUpLeft,0.49
2025-06-20 14:19:10,mouthUpperUpRight,0.37
2025-06-20 14:19:10,noseSneerLeft,0.0
2025-06-20 14:19:10,noseSneerRight,0.0
2025-06-20 14:19:12,_neutral,0.0
2025-06-20 14:19:12,browDownLeft,0.07
2025-06-20 14:19:12,browDownRight,0.03
2025-06-20 14:19:12,browInnerUp,0.01
2025-06-20 14:19:12,browOuterUpLeft,0.05
2025-06-20 14:19:12,browOuterUpRight,0.03
2025-06-20 14:19:12,cheekPuff,0.0
2025-06-20 14:19:12,cheekSquintLeft,0.0
2025-06-20 14:19:12,cheekSquintRight,0.0
2025-06-20 14:19:12,eyeBlinkLeft,0.4
2025-06-20 14:19:12,eyeBlinkRight,0.2
2025-06-20 14:19:12,eyeLookDownLeft,0.33
2025-06-20 14:19:12,eyeLookDownRight,0.32
2025-06-20 14:19:12,eyeLookInLeft,0.17
2025-06-20 14:19:12,eyeLookInRight,0.05
2025-06-20 14:19:12,eyeLookOutLeft,0.04
2025-06-20 14:19:12,eyeLookOutRight,0.15
2025-06-20 14:19:12,eyeLookUpLeft,0.04
2025-06-20 14:19:12,eyeLookUpRight,0.04
2025-06-20 14:19:12,eyeSquintLeft,0.42
2025-06-20 14:19:12,eyeSquintRight,0.46
2025-06-20 14:19:12,eyeWideLeft,0.0
2025-06-20 14:19:12,eyeWideRight,0.0
2025-06-20 14:19:12,jawForward,0.0
2025-06-20 14:19:12,jawLeft,0.0
